Author_id,Name
12768,Nobuo Akiyama
12769,Hiroko Storm
12770,Robert Tallon
12771,Ian Sheldon
12772,Bruce Campbell
12773,Esmé Raji Codell
12774,Penny Simkin
12775,Bridgette Server
12776,Bishop Fulton Sheen
12777,John Beevers
12778,Lee Fahnestock
12779,Norman MacAfee
12780,E. Nesbitt
12781,Henry Graham
12782,Gennady Spirin
12783,Giuliana Pelucchi
12784,Giuliana Peluchi
12785,Antoinette Bosc
12786,Benedict J. Groeschel
12787,James W. Demers
12788,Michael D. O'Brien
12789,Angela C. Santomero
12790,Jenine Pontillo
12791,David Isaacs
12792,Laura Berquist
12793,Susan Wise Bauer
12794,Patty Martirosian
12795,Jay Wise
12796,Sharon
12797,Mel Gibson
12798,Ken Duncan
12799,Tom Allen
12800,Marcellino D'Ambrosio
12801,Matthew Pinto
12802,Jonathan Stroud
12803,Joan Younger Meek
12804,Hertha Pauli
12805,Lenn Redman
12806,Philip Wilkinson
12807,Susan Striker
12808,Edward Kimmel
12809,Elizabeth Hallam
12810,Kimberly Hahn
12811,Scott Hahn
12812,Sara Wood
12813,Christine O' Keeffe Lafser
12814,Phyllis Tickle
12815,David Currie
12816,C. Bernard Ruffin
12817,Mitch Pacwa
12818,Ronda Chervin
12819,Patrick Madrid
12820,Patrick Madrid (editor)
12821,Foreword By Scott Hahn
12822,Geoff Benge
12823,Janet Benge
12824,Ann Mcgovern
12825,Tracy Sugarman
12826,Leslie Rule
12827,H. Rider Haggard
12828,Paul Hogarth
12829,Jack Hitt
12830,Tony Hille
12831,Euripides
12832,John McLean
12833,T.E. Lawrence
12834,Charles P. Curtis Jr.
12835,Ferris Greenslet
12836,Maria Beesing
12837,Robert J. Nogosek
12838,Patrick H. O'Leary
12839,Pierre-Ambrois-Francois Choderlos De Laclos
12840,Richar
12841,Michael Allen Dymmoch
12842,Louise Taylor
12843,Barbara E. Cohen
12844,Patricia Ingham
12845,Mandelbaum
12846,Robert M. Quackenbush
12847,Sarah Graves
12848,A.A. Milne
12849,Andrew Glass
12850,Janet Frank
12851,Jeff Abbott
12852,George Downing
12853,Kathleen Keating
12854,Mimi Noland
12855,Evelyn E. Smith
12856,James Fox
12857,Jan Lynette Dargatz
12858,Raymond Lamont-Brown
12859,Connie Fedderson
12860,Ross Thomas
12861,Shelley Freydont
12862,Lesilie Meier
12863,Howard Pyle
12864,Adapted Version By Alexa Villanueva
12865,Harriet Lerner
12866,Suzette Tyler
12867,Stephen Hickman
12868,Fran Lebowitz
12869,Leo Buscaglia
12870,Kate Klise
12871,M. Sarah Klise
12872,Emily Brightwell
12873,Christine Breen
12874,Louis B. Wright
12875,Virginia A. La
12876,Woodward
12877,Aline Romanos
12878,Ronni Eisenberg
12879,Kate Kelly
12880,Carol Gilligan
12881,Peter Russell
12882,Bob Rosner
12883,Les Rhodes
12884,Jeremy Leggatt
12885,Dorothy L Sayers
12886,Terry Cole-Whittaker
12887,Jessica Mitford
12888,Baroness Orczy
12889,Deborah Adams
12890,Michelle Kwan
12891,Laura M. James
12892,Jacqueline Girdner
12893,Ellen Fein
12894,Sherrie Schneider
12895,Lou Jane Temple
12896,John Hockenberry
12897,Sheldon Rubin
12898,Laurien Berenson
12899,Arlene Matthews
12900,Nadine Mockler
12901,Frances Gray Patton
12902,Emmuska Orczy
12903, Baroness Orczy
12904,Mildred A. Wirt
12905,Russell H. Tandy
12906,Allen Mandelbaum
12907,Diane M Stortz
12908,Nancy Lee Teaff M.D.
12909,Kim Wright Wiley
12910,Downing
12911,Chuck Slack
12912,Carla Jablonski
12913,Donald M. Silver
12914,Patricia J. Wynne
12915,Patricia J. Wyn
12916,Ludwig  Bemelmans
12917,Jesse Younger
12918,Aurelius Battaglia
12919,Jennifer Dewey
12920,Read
12921,Vincent Andriani
12922,Henrik Drescher
12923,Robert Loren Fleming
12924,Ken Kimmelman
12925,Elspeth Murphy
12926,Jane E. Nelson
12927,John Walsh
12928,Jonathan Frakes
12929,Nancy L. Mace
12930,Peter V. Rabins
12931,Terence
12932, Crider
12933, Bill
12934, Lee
12935, Wendi
12936, Schumacher
12937, Ail
12938,Lazaris
12939,Gregory McDonald
12940,John Hollander
12941,Nancy Fairbanks
12942,Andrew Carroll
12943,Robert Kimmel Smith
12944,George Sullivan
12945,Emma Gelders Sterne
12946,Alton Raible
12947,Richard Skinner
12948,Jason Moss
12949,Jeffrey Kottler
12950,Anton Chaitkin
12951,E .M. Delafield
12952,E. M. Delafield
12953,Arthur Watts
12954,Mary Borden
12955,Sharyn Mccrumb
12956,Elizabeth Foxwell
12957,Hamilton Crane
12958,Lee Charles Kelley
12959,Frank Ferrell
12960,Janet Ferrell
12961,Edward Wakin
12962,Joan Embery
12963,Steven H Silver
12964,Gene Stratton Porter
12965,Lori Marie Carlson
12966,M. C. Beaton
12967,Carol Anne O'Marie
12968,Gary Trudeau
12969,Donald Carrick
12970,Lebbeus Woods
12971,Doreen Tovey
12972,Jaqueline King
12973,Robert Ellsberg
12974,Ruth Teichroeb
12975,Julie Nixon Eisenhower
12976,Lori Copeland
12977,Patricia Windsor
12978,Norma Mazer
12979,Herbert Fensterheim Ph.D.
12980,Jean Baer
12981,Deborah Donnelly
12982,S. Gross
12983,Dorie Byers
12984,Edward Ball
12985,Laura Pedersen
12986,Judith Fein
12987,Eastman Kodak Company
12988,Phyllis Rose
12989,Jean Wickstrom Liles
12990,Lisa A. Hooper
12991,Richard Lockridge
12992,Frances Lockridge
12993,Francess Lin Lantz
12994,Tip O'Neill
12995,Manuel J. Smith
12996,Dick King-Smith
12997,Kate Douglas Wiggin
12998,Deborah G. Felder
12999,B. B. Hiller
13000,Stephen Krensky
13001,F. M. Cornford
13002,Jack Shepherd
13003,Thomas Nelson Publishers
13004,Ann McGovern
13005,Hilary Knight
13006,William Stevenson
13007,Charlotte Elkins
13008,Kenneth Giles
13009,A. A. Fair
13010,Laurel Robertson
13011,David Wallechinsky
13012,Frances Burnett
13013,Julie Harris
13014,Farley Mowat
13015,Chuck Yeager
13016,Charles Leerhsen
13017,Claire Tomalin
13018,Amanda Brown
13019,Peter Sis
13020,Kathryn Kenny
13021,Susan Feldmann
13022,Charles E. Funk
13023,Stewart Cowley
13024,Susi Adams
13025,Mark Saltzman
13026,Douglas J. Rumford
13027,Bill Hinds
13028,Sidonie­Gabrielle Colette
13029,Je
13030,Boris Pasternak
13031,Iris Rainer Dart
13032,Christopher Sykes
13033,John R. Neill
13034,Sister Carol Anne O'Marie
13035,Jackie French Koller
13036,Judith Mitchell
13037,Mary Rodgers
13038,Harold S. Kushner
13039,Susan Allen Toth
13040,Mignon Good Eberhart
13041,Judith Thurman
13042,Dorothy Law Nolte Ph.D.
13043,Rachel Harris L.C.S.W.  Ph
13044,JosephineTey
13045,Joshua Reynolds
13046,Pat Rogers
13047,Elizabeth Forsythe Hailey
13048,Jim Lovell
13049,Barbara Bush
13050,Paul Greengrass
13051,Clement C. Moore
13052,Robin (& Anne McCaffrey) Wood
13053,William Sale Jr
13054,Thomas T. Noguchi
13055,Joseph DiMona
13056,Leslie O'Kane
13057,W. Fezler
13058,A. J. Russell
13059,Don H Polston
13060,Michael Mitton
13061,Joel Martin
13062,Michael Lowerbein
13063,Mikel Vause
13064,Peggy Fleming
13065,Bert Stern
13066,Helen Eustis
13067,John Shelby Spong
13068,Brian Wilson
13069,Todd Gold
13070,Mother Teresa
13071,Deborah Woodworth
13072,Louis Jambor
13073,Sansan
13074,Nicola De Pulford
13075,Hugh Fleetwood
13076,Deborah Raney
13077,Arthur Lyons
13078,Marcello Truzzi
13079,Joe Jackson
13080,William Burke Jr.
13081,Gerald Durrell
13082,Ralph Thompson
13083,Stewart Farrar
13084,Anthony Louis
13085,Ruth V. Ward
13086,Ellen Cooney
13087,Liz Jarrett
13088,John Louis Anderson
13089,Bob Puhala
13090,Sally S. Wright
13091,W. Allen Werneken
13092,Harold S Kushner
13093,John Jay Osborn Jr
13094,Christopher Phillips
13095,Willa Sibert Cather
13096,Jennifer Lee
13097,Ann Howard Creel
13098,Christopher D. Hudson
13099,Veronica McBride
13100,Christine Tripp
13101,Joe Fellegy
13102,Marie Evans
13103,Ann Shakeshaft
13104,Martha Vanceburg
13105,Mary Murray DeLaney
13106,Jay Jennings
13107,Ashleigh Bryce Clayton
13108,Howard Mohr
13109,John D. Seymour
13110,Geoff Dyer
13111,Hazelden Publishing
13112,Jesse Ventura
13113,Douglas Brinkley
13114,Ming-Dao Deng
13115,Ben Starnes
13116,Myron Miller
13117,Rosemary Daniell
13118,Steve Gannon
13119,Valerie W. Wesley
13120,Kathleen Barret
13121,Tamela Hancock Murray
13122,Linda Lyle
13123,Christine Lynxwil
13124,Darwin Porter
13125,Danforth Prince
13126,Erri De Luca
13127,Tony Potter
13128,Mattie J. T. Stepanek
13129,Anton Myrer
13130,Richard W. Chilson
13131,Julian
13132,Sandra Gulland
13133,Deborah Chiel
13134,Jill Shalvis
13135,Gerald Malcolm Durrell
13136,Carter
13137,Matthew Strebe
13138,Charles Perkins
13139,Lisa Donald
13140,Raymond Barnett
13141,Aleksandr Isaevich Solzhenitsyn
13142,Thomas P. Whitney
13143,Michelle M. Sagara
13144,Bart Davis
13145,Irving
13146,Matthew Mead
13147,Irwin Shaw
13148,Robert Heinlein
13149,Stanley Kubrick
13150,Beryl Markham
13151,Mary S. Lovell
13152,Rigoberta Menchú
13153,Elisabeth Burgos-Debray
13154,Ann Wrigh
13155,Anne Raeff
13156,Marina Picasso
13157,Zelig Pliskin
13158,Kate Walbert
13159,Dina Temple-Raston
13160,John Dean
13161,Susannah Heschel
13162,Mark Epstein
13163,Betsy Reed
13164,Katha Pollitt
13165,Nathaniel  Philbrick
13166,Louis De Bernières
13167,Stephen Lang
13168,Isobel Murray
13169,Library Of America
13170,Chiang Yee
13171,James T. Farrell
13172,Mike Tidwell
13173,Maureen Dean
13174,Michael Emmerich
13175,W. Ralph Eubanks
13176,John McAfee
13177,Geoffrey Giuliano
13178,Brenda Giuliano
13179,Abbas Milani
13180,Dawn Turner Trice
13181,Hortense Calisher
13182,Daniel Gerroll
13183,Dawn Powell
13184,Grace Paley
13185,Katherine Towler
13186,Michelle Passoff
13187,Epicurus
13188,Dean R. Spitzer Ph.D.
13189,Patricia Foster
13190,Pauli Murray
13191,Milton Steinberg
13192,G. A. McKevett
13193,James M. Citrin
13194,Richard Smith
13195,Sarah Strohmeyer
13196,T. L. Gray
13197,Anna Davis
13198,Geralyn Dawson
13199,Scott Gray
13200,Susan Andersen
13201,Dennis Boutsikaris
13202,Linda Markowiak
13203,Campbell
13204,Claudia Bishop
13205,Kathleen Taylor
13206,Trish Jensen
13207,Mary Burton
13208,Rebecca Price Janney
13209,Kathleen Webb
13210,Jennifer Drew
13211,Barbara Dunlop
13212,Alex Matthews
13213,Wensley Clarkson
13214,William Flanagan
13215,Aphrodite Jones
13216,James Neff
13217,Winn
13218,Maggie Simpson
13219,Eileen Fulton
13220,Katherine Deauxville
13221,Ruth Ryan Langan
13222,Mariann
13223,Sandy Steen
13224,Joan Kilby
13225,Jane Graves
13226,Sheryl Lynn
13227,Jean Barrett
13228,Ann Voss Peterson
13229,Kathleen O'Brien
13230,Patricia Potter
13231,Coerte V. W. Felske
13232,Gini Hartzmark
13233,Iris Ranier Dart
13234,Darlene Gardner
13235,Dawn Atkins
13236,Lori Wilde
13237,Susan Rogers Cooper
13238,W. Warren Wagar
13239,Charles Lilly
13240,Melissa Lowell
13241,Mel Gilden
13242,Darren Star
13243,K. T. Smith
13244,Norma Johnston
13245,L. P. Hartley
13246,J. Donald Crowley
13247,L. R. Wright
13248,Laurie Colwin
13249,Margot Zemach
13250,Voltaire
13251,Mona Simpson
13252,Donald M. Epstein
13253,Nathaniel Altman
13254,George Dawson
13255,Richard Glaubman
13256,Suzanne Falter-Barns
13257,Betty J. Kovacs
13258,Sifu Judith Sherven
13259,Jim Sniechowski
13260,Nancy Dunnan
13261,Mitchell Pacelle
13262,Dan Cashman
13263,Donald E. DeKieffer
13264,Kate Solisti-Mattelon
13265,Patrice Mattelon
13266,Sandra Burr
13267,Daniel D. Pearlman
13268,Paula R. Pearlman
13269,Mark H. McCormack
13270,Richard A.
13271, M.D. Evans
13272,Richard A. Evans M.D.
13273,Paul E. Morin
13274,Horst Rechelbacher
13275,Jennifer Moses
13276,Anna Johnson
13277,Abigail Van Buren
13278,Martin Prechtel
13279,Mira Kamdar
13280,Danny Fields
13281,Kristin Sheldon
13282,Adrienne Eisen
13283,Caroline Harvey
13284,Patricia J. Crane
13285, Ph.D.
13286,Kenny Rose Butts
13287,Vladimir Chernozemsky
13288,Carolyn Porter
13289,Patti G. Fields
13290,Adelheid Ohlig
13291,Engelhard
13292,D. J. Brown
13293,Lorena McCourtney
13294,Meg Tilly
13295,Bonnie Burnard
13296,Jerry J. Pollock
13297,Trudy Baker
13298,Rachel Jones
13299,Laura Cunningham
13300,Richard Hewitt
13301,Barbara Finn Hewitt
13302,William Stuart Long
13303,Barry Yourgrau
13304,Josef Skvorecky
13305,Bruce R. Olson
13306,Norah Robinson Lofts
13307,Carole L. Glickfeld
13308,Laurel Doud
13309,Robert Donald Spector
13310,Carol Hill
13311,Natalya Reshetovskaya
13312,G. S. Fraser
13313,Arthur Roth
13314,J. J. Graham
13315,Anatol Rapoport
13316,Harry Wu
13317,George Vecsey
13318,Ann Radcliffe
13319,Bonamy Dobrï¿1/2e
13320,Terry Castle
13321,Horace Walpole
13322,Connie Brockway
13323,Alexandra Blackstone
13324,Michelle Brandon
13325,Anna DeForest
13326,Jessica Douglass
13327,Patricia Pellicane
13328,Elizabeth Chadwick
13329,Kathleen Harrington
13330,Gwen Cleary
13331,Donna Stephens
13332,Dinah McCall
13333,Jodi Thomas
13334,Kathleen Kane
13335,Frederick D. Huebner
13336,Jacey Ford
13337,Ana Leigh
13338,Meryl Sawyer
13339,Jeanette Baker
13340,Roxanne St. Claire
13341,Erickson
13342,Taylor Smith
13343,JIM DAVIS
13344,Bill Pronzini
13345,Obrien
13346,Taylor Janelle
13347,Wilma S. Ross
13348,S. Black
13349,Christiane Heggan
13350,Carson Mccullers
13351,Gloria Anzaldua
13352,Mary Ann Mason
13353,Jessie Lee Brown Foveaux
13354,Victor Martinez
13355,James Hilton
13356,James And Chris Collier
13357,Paul Laurence Dunbar
13358,Susie Bright
13359,Mary Taylor Simeti
13360,Kenneth Krauss
13361,Laurie Graff
13362,Carla Wills-Brandon
13363,Heidi Julavits
13364,Shirley Conran
13365,Michael Scholz-Hansel
13366,Denise-P Cogny
13367,Alfred De Musset
13368,Anne Ubersfeld
13369,Daniel Mesguich
13370,Stendhal
13371,Michel Crouzet
13372,Jean De La Fontaine
13373,Rosa Regas
13374,Pierre Choderlos De Laclos
13375,Douglas Parmée
13376,David Co
13377,Joseph Sheridan Le Fanu
13378,Juan Marse
13379,Nick Caistor
13380,Joan Hickson
13381,Jean-François Revel
13382,Guido Waldman
13383,KESSEL
13384,Minne
13385,Claude Croisetière
13386,France Leduc
13387,Robert J. Ray
13388,Bill Roorbach
13389,Natasha Wimm
13390,Caroline Sharp
13391,Josip Novakovich
13392,Louis D. Rubin
13393,Sheena Gillespie
13394,Robert Singleton
13395,Robert Becker
13396,H. W. Fowler
13397,Sir Ernest Gowers
13398,James N. Frey
13399,Constance Hale
13400,Julie Checkoway
13401,Chicago Editorial Staff
13402,Rick DeMarinis
13403,Evan Marshall
13404,Carol Cartaino
13405,Sheila Bender
13406,Carol Bly
13407,Charles T. Brusaw
13408,Michael Bugeja
13409,Alan Lee
13410,Helen Lane
13411,Michael Turner
13412,Chris Ware
13413,Stanley Wells
13414,Ga
13415,Daphne Phelps
13416,Denis Mack Smith
13417,Charles Powers
13418,Christina Pribicevic-Zoric
13419,Michael Palin
13420,Charles Palliser
13421,Peter Nadas
13422,Adrienne Dixon
13423,Russell Hoban
13424,Ismail Kadare
13425,Danilo Kis
13426,Gary Krist
13427,Marc McCutcheon
13428,Neil
13429, Carlson
13430, K. C. (editor) - Intro By Clive Bar
13431,Colleen Dora
13432,Malcolm
13433,Grace F. Edwards
13434,Kathy Acker
13435,Jonathan Carroll
13436,Ellen Akins
13437,Kathleen Alcal
13438,Antonio Lobo Antunes
13439,R. F. Laird
13440,Ronald Wright
13441,Ron Chernow
13442,David Hackett Fischer
13443,Amir D. Aczel
13444,George Reese
13445,James Goodwill
13446,Robert Eckstein
13447,J. Steven Perry
13448,O'Reilly Authors
13449,Sherry Yard
13450,Judith Kolberg
13451,Kathleen Nadeau
13452,Michele Novotni PhD
13453,Randy Petersen
13454,Matthew Restall
13455,Leonard C. Lewin
13456,Victor Navasky
13457,Laurence G. Boldt
13458,Gavin Menzies
13459,Frederick Taylor
13460,Patrick K. O'Donnell
13461,Hugh Thomson
13462,Robert M. Sapolsky
13463,Elaine Pagels
13464,Karen Elizabeth Gordon
13465,Ilan Stavans
13466,John Coyne
13467,Joni Seager
13468,Daniel G. Amen
13469,Edward M. Hallowell
13470,John J. Ratey
13471,Jonathan Halverstadt
13472,Daniel Amen
13473,Richard Bandler
13474,Peggy Ramundo
13475,Gabor Mate
13476,Kathleen G. Nadeu
13477,Lynn Weiss
13478,Margaret Weiss
13479,Lily Trokenberg Hechtman
13480,Gabrielle
13481,Sari Solden
13482,Lisa Lipkin
13483,Peter Jaksa
13484,Senator Paul Wellstone
13485,Sue Boggio
13486,Mare Pearl
13487,Scott Westerfeld
13488,Manuel Komrof
13489,Ronald Wilks
13490,Lisa Sandlin
13491,Constance Urdang
13492,Linda Jaivin
13493,Susan Kay
13494,Christoph Ransmayr
13495,Jerry Johnston
13496,Gwen Macsai
13497,Patricia L Garfield
13498,Bharati Mukherjee
13499,Steven Phillips
13500,Jean Auel
13501,Nan Mccarthy
13502,Carol Saline
13503,Sharon J. Wohlmuth
13504,Ken Kaiser
13505,David Fisher
13506,Zachary Lazar
13507,Bathroom Readers' Institute
13508,Don Wade
13509,Nancy Lopez
13510,Editors Of Don't Sweat Press
13511,Victoria Houston
13512,Brenda Brown
13513,Louis S. Schafer
13514,Elise Chanowitz
13515,Walter Gretzky
13516,Mark Burnett
13517,Martin Dugard
13518,Alison Gold
13519,The Bathroom Readers' Hysterical Society
13520,Arlana Anderson-Hale
13521,Robin Bovey
13522,Ewa Pluciennik
13523,Chris C. Fisher
13524,John Acorn
13525,Gary Ross
13526,Peter Greenberg
13527,Hal Leonard Corp.
13528,D. V. Glass
13529,Michael Ledwidge
13530,Holden Scott
13531,Eugene Izzi
13532,Jim Toomey
13533,Jake Vest
13534,Michelle Berriedale-Johnson
13535,Bill Amend
13536,Keith Faulkner
13537,Amanda O'Neill
13538,Bob Keeshan
13539,Dennis Lee
13540,Michael Kusugak
13541,Vladyana Krykorka
13542,Helene Desputeaux
13543,William Wegman
13544,Molly Coxe
13545,Joan Steiner
13546,Clement Hurd
13547,E. Nesbit
13548,H. R. Millar
13549,Suzanne Duranceau
13550,Philippe Sollers
13551,Christine Nöstlinger
13552,Claire Le Grand
13553,Pascale De Bourgoing
13554,Pearl Buck
13555,Lygia Fagundes Telles
13556,Pierre Assouline
13557,Laure Guille-Bataillon
13558,Joseph Kessel
13559,Ian MacEwan
13560,Kenzaburo Oé
13561,Marc Mécréant
13562,She Lao
13563,Romain Gary
13564,Jonquet
13565,Champion/Jeanne
13566,Jacques Charon
13567,Claire Etcherelli
13568,Niall Griffiths
13569,Alain Defossé
13570,Victor Del Litto
13571,Navarre
13572,Jacques Higelin
13573,Alexandra Cade
13574,Nicolas Rey
13575,Nicolas Bouvier
13576,Vladimir Vladimirovich Nabokov
13577,Donald Harper
13578,Jean-
13579,Agueev M
13580,Darren Aronofsky
13581,Guillaume Apollinaire
13582,Danièle Roth
13583,Perros Georges
13584,Henri Vincenot
13585,Pierre Corneille
13586,Alain Couprie
13587,François Dagognet
13588,John D. Barow
13589,Christophe André
13590,Alina Reyes
13591,Michel Serres
13592,Michèle Albaret-Maatsch
13593,Agota Kristof
13594,Théophile Gautier
13595,Choderlos De Laclos
13596,Jorge Semprun
13597,Hans-Ulrich Lindken
13598,Elisabeth Badinter
13599,Camille Laurens
13600,Albert Cohen
13601,Chi Li
13602,Angel Pino
13603,Shao Baoqing
13604,Jean-Marie Gustave Le Clézio
13605,Breton
13606,Giorgio Colli
13607,Mazzino Montinar
13608,Jean-Philippe Toussaint
13609,Toshihiko Izutsu
13610,Jacques Bouveresse
13611,Reeves Hubert
13612,Pierre Levy
13613,Bruno Latour
13614,Delmas-Marty Mireill
13615,Jean-Pierre Olié
13616,J.-D. Nasio
13617,Sherry Turkle
13618,Anne Ancelin Schützenberger
13619,Georges Perros
13620,Marc Sautet
13621,Lys Flowerday
13622,Denis Diderot
13623,Louis Calaferte
13624,Marie Darrieussecq
13625,Jacques Aubert
13626,Ludmila
13627,Franck Dan
13628,Lydie Salvayre
13629,Michel Granger
13630,Sophie Rochefor
13631,Marie De Hennezel
13632,Alfred Jarry
13633,Françoise Rey
13634,Lovecraft
13635,Charles Juliet
13636,Michel Quint
13637,Clement
13638,François-René De Chateaubriand
13639,Pirsig
13640,Annie François
13641,Alfred Döblin
13642,Pierre Mac Orlan
13643,Renée Villoteau (traduit De L'anglai
13644,Anne Colin Du Terrail
13645,Michel Onfray
13646,Lodge
13647,Shan Sa
13648,Maurice Rambaud
13649,Leïla Sebbar
13650,Alice Ferney
13651,T Chevalier
13652,Pierre Péju
13653,Marie Nimier
13654,Alain Duchesne
13655,Thierry Leguay
13656,Bahiyyih Nakhjavani
13657,Bober R
13658,Christine Le Boeuf
13659,Raymond Jean
13660,Jean-Pierre Gérault
13661,Alain Pierrot
13662,Dominique Bona
13663,Luc Lang
13664,Larry Collins
13665,Maxence Fermine
13666,Pascal Bonafoux
13667,Pancol
13668,Olivier Rolin
13669,Hubert Mingarelli
13670,Tonino Bénacquista
13671,François Cheng
13672,Danièle Valin
13673,P. Peju
13674,Michael-Anne Johns
13675,Donna
13676, Donna Unangst Unangst
13677,Bob Feldgus (Design)
13678,Michael S. Teitelbaum
13679,Gerald Leinwand
13680,Ruth F. Boorstin
13681,Arthur Waldhorn
13682,Elaine Bergstrom
13683,Denny Sargent
13684,Carin Rafferty
13685,Dina R. Jewell
13686,Edythe Draper
13687,Ben Carson  M.D.
13688,Sellers
13689,Beverly Byrne
13690,Winifred Elze
13691,Phil Hale
13692,Carol Ellis
13693,S.E. Hinton
13694,T. S. Rue
13695,Mary Lou Podlasiak
13696,Monica Strauss
13697,Richard Roeper
13698,Friedrich Kur
13699,Traugott König
13700,John Von Neumann
13701,Dietrich Dörner
13702,Carl Seelig
13703,Fritz Se
13704,John Lloyd
13705,Sven Böttcher
13706,Carl Weissner
13707,Heinrich Mann
13708,Ian Stewart
13709,Jack Cohen
13710,Herbert G. Wells
13711,Brian W. Aldiss
13712,Alexander Solschenizyn
13713,Anna Peturnig
13714,Ernst Walter
13715,Pierre S. De Laplace
13716,R. Von Mises
13717,Walter M. Miller
13718,Carl Amery
13719,Jürgen Saupe
13720,Rüdiger Schmidt
13721,Hans Mayer
13722,Charles Platt
13723,Bertrand Russell
13724,Eberhard Bubser
13725,Claire Malignon
13726,Wilhelm Weischedel
13727,Karl Jaspers
13728,Konstantin Rösch
13729,J. Kapistram Bott
13730,Herbert Geisen
13731,Jean Amery
13732,David Wells
13733,Richard Curtis
13734,Rowan Atkinson
13735,Victor Serebriakoff
13736,Michael Walter
13737,Paul Watzlawick
13738,Frederick Bodmer
13739,Hanswilhelm Haefs
13740,Richard Feynman
13741,Edward M. Reingold
13742,Nachum Dershowitz
13743,Duncan Steel
13744,Thomas S. Kuhn
13745,Kurt Simon
13746,Hermann Vetter
13747,Jesse Sheidlower
13748,Friedrich Von Oppeln-Bronikows
13749,Friedrich Griese
13750,Gert Postel
13751,Christoph Neumann
13752,The Fluid Research Group
13753,Ulr
13754,Karl Leopold Von Lichtenfels
13755,Charles Darwin
13756,Rudolf Zorn
13757,Voy Sobon
13758,Robert Rau
13759,David Hilbert
13760,Konfuzius
13761,R Moritz
13762,Michael Koseler
13763,Arkadi Strugatzki
13764,Boris Strugatzki
13765,Aljonna Möckel
13766,Erika Pietraß
13767,Hermann Buchner
13768,Barbara Heidkamp
13769,Hanna Rottensteiner
13770,Hubert Schumann
13771,Charlotte Eckert
13772,Jutta Janke
13773,Klaus S
13774,Caesar Rymarowicz
13775,Irmtraud Zimmermann-Göllheim
13776,Edda Werfel
13777,Rüdiger Nehberg
13778,Mechthild Horn
13779,David Hume
13780,Norman Kemp Smith
13781,Jens Kulenkampff
13782,Gero Von Randow
13783,Carl Friedrich Von Weizsäcker
13784,Günter. Jäckel
13785,Wolf Schneider
13786,Luis Murschetz
13787,Christoph Drösser
13788,Daniel Jonah Goldhagen
13789,Klaus Kochmann
13790,Sunset Publishing Staff
13791,Howard-Yana Shapiro Ph.D.
13792,John Harrisson
13793,Paul Ferrini
13794,Nk Lawn And Garden
13795,Mimi Dietrich
13796,Janet Sobesky
13797,Creative Publishing International
13798,Hearst Corp Hous
13799,Arnold Reinhold
13800,Margaret Levine You
13801,Philip Harnden
13802,Patricia Lanza
13803,Dominic O'Brien
13804,Dominic O'Brian
13805,Craig Lagory
13806,Jacqueline Winspear
13807,Pamela Duncan
13808,Dalai Lama XIV
13809,Marcia Keegan
13810,Michele Cassou
13811,Master Jae Woong Kim
13812,His Holiness The Dalai Lama
13813,Cathy Barash
13814,Robert Baer
13815,Dorothea Hall
13816,Ron Caralissen
13817,Ron Carolissen
13818,Eleanor Burns
13819,Jeanne Argent
13820,Carole Thomerson
13821,Carolyn Bucha
13822,Chris Rankin
13823,Cheryl Smith
13824,Cheri Huber
13825,June Shiver
13826,Gershon Winkler
13827,Lakme Batya Elior
13828,Palmer-Pletsch Associates
13829,Pati Palmer
13830,Ann Price
13831,Robert Harold Schuller
13832,Candace Ord Manroe
13833,Ortho Books
13834,Janette Hall
13835,Carol Henderson
13836,Karin Sha
13837,Victoria Magazine
13838,Jeanine Larmoth
13839,Tricycle Magazine
13840,Walpola Rahula
13841,Esther De Waal
13842,Sarah Duchess Of York
13843,Weight Watchers
13844,Marla Cilley
13845,Linda Cobb
13846,Geshe Michael Roach
13847,William Bridges
13848,Teri Dunn
13849,Joel C. Rosenberg
13850,Dee-Ann LeBlanc
13851,Michael Smith
13852,David Flanagan
13853,Sriram Srinivasan
13854,Richard Petersen
13855,William Stallings
13856,Donald L. Pipkin
13857,Robyn Miller
13858,Kay Kenyon
13859,Cheryl Richardson
13860,Mund Fuller
13861,Patenaud
13862,Rosemarie Lennon
13863,L. Warren Douglas
13864,Eli
13865,Melissa Mathison
13866,William M. Carney
13867,James W. Clarke
13868,Jack Geasland
13869,Anna Louise Golden
13870,Jovial Bob Stine
13871,Mel Brooks
13872,Thomas Meehan
13873,Ronny Gr
13874,Robh Ruppel
13875,Kam Majd
13876,M M Kaye
13877,George O. Barr
13878,Gregory Bean
13879,George Bernau
13880,Dona Vaughn
13881,Janet Scott Batchler
13882,Lee Batchler
13883,Bob
13884,L. Butcher
13885,Ken Englade
13886,Edward Humes
13887,Janet Parker Beck
13888,Jean Thesman
13889,N. Maccullough Weir
13890,Michael Kaplan
13891,Richard Owen
13892,Pyotyr Kurtinski
13893,Elana Lore
13894,Alfred Hitchcock
13895,Eluki Bes Shahar
13896,Roger Cruz
13897,Judith Katzir
13898,Barbara Linner
13899,Carolyn G. Heilbrun
13900,Harry Rowohlt
13901,Maria Benedickt
13902,Neil Grant
13903,Lynn Flewelling
13904,Gary Ruddell
13905,Steve Kowit
13906,R. Ewart Oakeshott
13907,Joseph Gies
13908,Frances Gies
13909,Christopher
13910, Payne
13911, Ronald Dobson
13912,James F. McCloy
13913,Ray
13914, Jr. Miller
13915,Ray Miller
